,first_name,last_name
1142,Conrad,Helten
1143,Adrian,Petriw
1144,Claire,Corlett
1145,Maryke,Hendrikse
1146,Garry,Chalk
1147,Paul,Dobson
1148,Erica,Lindbeck
1149,Ciana,Swales
1150,Kazumi,Evans
1151,Shannon,Chan-Kent
1152,Yise,Loo
1153,Henley,Hii
1154,Christy,Yow
1155,Aric,Ho
1156,Tiffany,Leong
1157,Issac,Dang
1158,Steve,Yap
1159,Hishiko,Woo
1160,Keith,Richards
1161,Teo,Konuralp
1162,Dendrie,Taylor
1163,Adam,Lazarre-White
1164,Harry,Hains
1165,James,Cavlo
1166,Clemmie,Dugdale
1167,Bryan,Chesters
1168,Jennifer,Dorogi
1169,Nikita,Ramsey
1170,Laura,Flannery
1171,Robert,Clotworthy
1172,Nick,Moran
1173,Thomas,Turgoose
1174,Craig,Fairbrass
1175,Dan,Styles
1176,Kierston,Wareing
1177,Mark,Strange
1178,Beau,Fowler
1179,Leo,Gregory
1180,Luke,LaFontaine
1181,Chris,Perkel
1182,Clive,Davis
1183,Cheh,Chang
1184,Ke,Chu
1185,Tien-chi,Cheng
1186,Meng,Lo
1187,Li,Wang
1188,Manny,Rodriguez
1189,Sebastian,Maniscalco
1190,Nick,Wolfhard
1191,Garland,Whitt
1192,Giles,Panton
1193,Charles,Demers
1194,Brian,Drummond
1195,Robert,Eggers
1196,Lucas,Dawson
1197,Ellie,Grainger
1198,Julian,Richings
1199,Sarah,Stephens
1200,Harvey,Scrimshaw
1201,Wahab,Chaudhry
1202,Bathsheba,Garnett
1203,Anya,Taylor-Joy
1204,Kate,Dickie
1205,Donal,MacIntyre
1206,Chuck,Russell
1207,Amanda,Schull
1208,Christopher,Meloni
1209,Asante,Jones
1210,Jordan,Whalen
1211,Paul,Sloan
1212,Sam,Trammell
1213,John,Travolta
1214,Ben,Feldman
1215,Marion,Lambert
1216,François,Civil
1217,Théo,Cholbi
1218,Cosme,Castro
1219,Edwin,Hodge
1220,Perdita,Weeks
1221,Ali,Marhyar
1222,Emy,Lévy
1223,Hamid,Djavadan
1224,Edgar,Wright
1225,Michael,Cera
1226,Anna,Kendrick
1227,Brie,Larson
1228,Brandon,Routh
1229,Aubrey,Plaza
1230,Kieran,Culkin
1231,Ellen,Wong
1232,Chris,Evans
1233,Mae,Whitman
1234,Johnny,Simmons
1235,Jason,Schwartzman
1236,Alison,Pill
1237,Mark,Webber
1238,Tony,Elliott
1239,Jacob,Neayem
1240,Shaun,Benson
1241,Rachael,Taylor
1242,Robbie,Amell
1243,Adam,Butcher
1244,Gray,Powell
1245,Louis,C.K.
1246,Jeremy,Coon
1247,Tim,Skousen
1248,Jonathan,Adams
1249,Margarita,Valderrama
1250,Ticoon,Kim
1251,Will,Bowes
1252,Jonah,Wineberg
1253,Jason,Deline
1254,Tom,Donahue
1255,Richard,Harrison
1256,Corey,Harrison
1257,Rick,Harrison
1258,Michèle,Ohayon
1259,Jack,Polak
1260,Ina,Soep
1261,R.,Kelly
1262,Trace,Adkins
1263,Nelli,Tsay
1264,Danny,Trejo
1265,Kaiwi,Lyman
1266,Jon,Foo
1267,Jermaine,Dupri
1268,Erik,Thompson
1269,Taim,Hasan
1270,Mona,Wassef
1271,Abdo,Chahine
1272,Oweiss,Mkhallalati
1273,Nia,Dinata
1274,Tora,Sudiro
1275,Surya,Saputra
1276,William,Hardie
1277,Dick,Strawbridge
1278,Mark,O'Connor
1279,Fionna,Hewitt-Twamley
1280,Jimmy,Smallhorne
1281,John,Connors
1282,Stephen,Clinch
1283,Fionn,Walton
1284,Paul,Alwright
1285,Ryan,Lincoln
1286,Toni,O'Rourke
1287,Ciaran,McCabe
1288,Shane,Nigaam
1289,P.,Balachandran
1290,Nimisha,Sajayan
1291,Sujith,Sankar
1292,Sudhi,Koppa
1293,Lucky,Kuswandi
1294,Refal,Hady
1295,Hengky,Tarnando
1296,Sari,Koeswoyo
1297,Marissa,Anita
1298,Sheryl,Sheinafia
1299,Joko,Anwar
1300,Riri,Riza
1301,Sita,Nursanti
1302,Indra,Birowo
1303,Wulan,Guritno
1304,Tutie,Kirana
1305,Thomas,Nawilis
1306,Lukman,Sardi
1307,Jonathan,Mulia
1308,Robby,Tumewu
1309,Nicholas,Saputra
1310,Vijay,Milton
1311,Esakki,Barath
1312,Krisha,Kurup
1313,Bharath,Seeni
1314,Gautham,Menon
1315,Susannah,Heath-Eves
1316,Santwana,Bardoloi
1317,Kulada,Bhattacharjya
1318,Shakil,Imtiaz
1319,Sulakshana,Baruah
1320,Mahendra,Rabha
1321,Moumita,Talukdar
1322,Atanu,Ghosh
1323,Sudipta,Chakraborty
1324,Gargi,Roychowdhury
1325,Soumitra,Chatterjee
1326,Prasenjit,Chatterjee
1327,Indrani,Haldar
1328,Suman,Banerjee
1329,Amitava,Bhattacharya
1330,Koushik,Sen
1331,Usashi,Chakraborty
1332,Rajesh,Sharma
1333,Anindya,Banerjee
1334,Shantilal,Mukherjee
1335,Dipankar,Dey
1336,Amitabha,Bhattacharjee
1337,Mumtaz,Sorcar
1338,Debdut,Ghosh
1339,Partha,Chakraborty
1340,Parambrata,Chatterjee
1341,Tanusree,Chakraborty
1342,Surangana,Banerjee
1343,Aparajita,Adhya
1344,Riddhi,Sen
1345,Kushal,Chakraborty
1346,Raffi,Ahmad
1347,Arie,Azis
1348,Wika,Salim
1349,Kartika,Putri
1350,Kanaya,Gleadys
1351,Nagita,Slavina
1352,Roy,Marten
1353,Tyas,Mirasih
1354,Angelina,Jolie
1355,Kompheak,Phoeung
1356,Nika,Sarun
1357,Dara,Heng
1358,Socheata,Sveng
1359,Sothea,Khoun
1360,Sreyneang,Oun
1361,Kimhak,Mun
1362,Sreymoch,Sareum
1363,Nita,Sarun
1364,Chenda,Run
1365,Pavel,Parkhomenko
1366,Vadim,Michman
1367,Vladimir,Steklov
1368,Daniil,Vorobyov
1369,Nadezhda,Markina
1370,Olga,Ivanova
1371,Yaroslav,Zhalnin
1372,Mikhail,Filippov
1373,Viktor,Proskurin
1374,Azfar,Jafri
1375,Usman,Mukhtar
1376,Bilal,Ashraf
1377,Nayyar,Ejaz
1378,Hania,Aamir
1379,Corbin,Bernsen
1380,Jocelyn,Osorio
1381,Mauricio,Mendoza
1382,Dolph,Lundgren
1383,Luis,Gatica
1384,Steven,Dell
1385,Fabián,López
1386,Gary,Daniels
1387,Sissi,Fleitas
1388,Justin,Nesbitt
1389,Yance,Ford
1390,Mark,Tonderai
1391,Jonathan,Kerrigan
1392,Don,Warrington
1393,Sarah,Solemani
1394,Rade,Serbedzija
1395,O.T.,Fagbenle
1396,Geraldine,James
1397,Tom,Cullen
1398,Hannah,Arterton
1399,Michael,Maloney
1400,Roman,Atwood
1401,Ben,Pluimer
1402,Dennis,Roady
1403,Vitaly,Zdorovetskiy
1404,Dan,Forrer
1405,Gene,Simmons
1406,Kip,Andersen
1407,Keegan,Kuhn
1408,Randall,Lobb
1409,Jason,Isaacs
1410,Taron,Egerton
1411,Stacie,Passon
1412,Paula,Malcomson
1413,Ian,Toner
1414,Joanne,Crawford
1415,Peter,Coonan
1416,Sebastian,Stan
1417,Crispin,Glover
1418,Alexandra,Daddario
1419,Manop,Janjarasskul
1420,Suthpong,Kanithanon
1421,Samart,Saengsa-Ngiam
1422,Pornchai,Hongrattanaporn
1423,Kongsak,Kaenmeepol
1424,Cee,Hathaiphat
1425,Sawitree,Samipak
1426,Charebelle,Lanlalin
1427,Shinsuke,Sato
1428,Yu,Koyanagi
1429,Seiichi,Tanabe
1430,Ryo,Yoshizawa
1431,Masami,Nagasawa
1432,Hana,Sugisaki
1433,Erina,Mano
1434,Taichi,Saotome
1435,Yosuke,Eguchi
1436,Sota,Fukushi
1437,Mark,Towle
1438,Tony,Quinones
1439,Constance,Nunes
1440,Shawn,Pilot
1441,Chatchai,Katenut
1442,Manussa,Vorasingha
1443,Tanwarin,Sukkhapisit
1444,Poj,Arnon
1445,Ratchanont,Sukpragawp
1446,Kachapa,Toncharoen
1447,Akara,Amarttayakul
1448,Wiradit,Srimalai
1449,Vasana,Chalakorn
1450,Arisara,Thongborisut
1451,Supakson,Chaimongkol
1452,Mai,Charoenpura
1453,Kathleen,Barr
1454,Diana,Kaarina
1455,Alessandro,Juliani
1456,Nicole,Anthony
1457,Andrea,Libman
1458,Britt,McKillip
1459,Erin,Matthews
1460,Elyse,Maloway
1461,Vincent,Tong
1462,Ariel,Vromen
1463,Marwan,Kenzari
1464,Hannah,Ware
1465,Ori,Pfeffer
1466,Slimane,Dazi
1467,Mickey,Leon
1468,Sasson,Gabai
1469,Nicole,Holofcener
1470,Edie,Falco
1471,Elizabeth,Marvel
1472,Connie,Britton
1473,Thomas,Mann
1474,Josh,Pais
1475,Ben,Mendelsohn
1476,Bill,Camp
1477,Charlie,Tahan
1478,Chen,Kun
1479,Wang,Ou
1480,Yuan,Hong
1481,Shi,An
1482,Ni,Dahong
1483,Hai,Yitian
1484,Zhang,Xiaochen
1485,Liu,Mintao
1486,Yu,Mingjia
1487,Mei,Ting
1488,Ni,Ni
1489,Shao,Tong
1490,Hou,Yansong
1491,Bai,Jinting
1492,Jennifer,Marshall
1493,Tom,Crisp
1494,Michael,King
1495,Said,Faraj
1496,Victoria,Clare
1497,David,Robbins
1498,Joshua,Santana
1499,Paul,Logan
1500,Carolina,Castro
1501,Ryan,Baumann
1502,Michael,Feifer
1503,Caia,Coley
1504,Emma,Bell
1505,Sotida,Arpon
1506,Nick,Ballard
1507,Bradley,Bundlie
1508,Alicia,James
1509,Gail,O'Grady
1510,Robert,Adamson
1511,Corbin,Timbrook
1512,Elle,Callahan
1513,Sam,Marra
1514,Hunter,Peterson
1515,Billy,Meade
1516,Bevin,Bru
1517,Michael,Herman
1518,Ashleigh,Morghan
1519,Tory,Freeth
1520,Chelcie,May
1521,Isaac,Jay
1522,Amaka,Obiechie
1523,Cooper,Rowe
1524,Alex,Stapleton
1525,Chelsea,Handler
1526,Shinichiro,Miki
1527,Sayaka,Senbongi
1528,Kensuke,Sato
1529,Toshiki,Masuda
1530,Maxwell,Powers
1531,Mariya,Ise
1532,Kanae,Oki
1533,Maaya,Uchida
1534,Ryota,Osaka
1535,Tasuku,Hatanaka
1536,Kıvanç,Baruönü
1537,Gonca,Vuslateri
1538,Ata,Demirer
1539,Ayten,Uncuoğlu
1540,Tarık,Ünlüoğlu
1541,Erkan,Can
1542,İştar,Gökseven
1543,Hande,Dane
1544,Hakan,Salınmış
1545,İlker,Aksum
1546,Demet,Akbağ
1547,Mireille,Herbstmeyer
1548,Ralph,Amoussou
1549,Pierre,Aussedat
1550,Lucie,Boujenah
1551,Tiphaine,Daviot
1552,Corinne,Valancogne
1553,Alban,Lenoir
1554,Patrick,d'Assumçao
1555,Mehdi,Meskar
1556,Bellamine,Abdelmalek
1557,Dalí,González
1558,Irene,Azuela
1559,Luis,Rábago
1560,Daniela,Schmidt
1561,James,Hyde
1562,Regina,Pavón
1563,Osvaldo,Benavides
1564,Sophie,Gómez
1565,Carla,Adell
1566,Teng,Huatao
1567,Lu,Han
1568,Vincent,Matile
1569,Shi,Liang
1570,Godfrey,Gao
1571,Shu,Qi
1572,Wang,Gongliang
1573,Sun,Jialing
1574,Wang,Sen
1575,Nzingha,Stewart
1576,Ava,Michelle
1577,Griffin,Gluck
1578,Steve,Zahn
1579,Luke,Eisner
1580,Clara,Wilsey
1581,Paris,Berelc
1582,Sabrina,Carpenter
1583,Rico,Paris
1584,Angela,Kinsey
1585,Anjelika,Washington
1586,Mark,Dennis
1587,Ben,Foster
1588,Andrew,Wilson
1589,Cassidy,Gifford
1590,Gopal,Bidari
1591,Max,Wright
1592,Olivia,Draguicevich
1593,Brianne,Howey
1594,Rich,Skidmore
1595,Chris,Sturgeon
1596,Hans,Marrero
1597,Reiley,McClendon
1598,Shone,Romulus
1599,Micheal,Ward
1600,David,Omoregie
1601,Keiyon,Cook
1602,Kane,Robinson
1603,Araloyin,Oshunremi
1604,Simbiatu,Ajikawo
1605,Lisa,Dwan
1606,Ashley,Walters
1607,Jasmine,Jobson
1608,Merritt,Wever
1609,Toni,Collette
1610,Eric,Lange
1611,Scott,Lawrence
1612,Dale,Dickey
1613,Austin,Hébert
1614,Danielle,Macdonald
1615,Kaitlyn,Dever
1616,Annie,Sundberg
1617,Ricki,Stern
1618,Ben,Wallis
1619,Antoine,Fuqua
1620,Dan,Krauss
1621,Kate,Bosworth
1622,Alex,Pettyfer
1623,Michelle,Veintimilla
1624,Kota,Eberhardt
1625,Kyle,Schmid
1626,Bruce,McGill
1627,Natalie,Martinez
1628,Gilles,Geary
1629,Ronald,Peet
1630,Sibylla,Deen
1631,David,Soren
1632,Snoop,Dogg
1633,Paul,Giamatti
1634,Richard,Jenkins
1635,Maya,Rudolph
1636,Bill,Hader
1637,Luis,Guzman
1638,Ken,Jeong
1639,Kurtwood,Smith
1640,Luis,Guzmán
1641,Ryan,Reynolds
1642,Ben,Schwartz
1643,Chun,Ho-jin
1644,Moon,So-ri
1645,Yoo,Jae-myung
1646,Won,Jin-ah
1647,Cho,Seung-woo
1648,Lee,Kyu-hyung
1649,Lee,Dong-wook
1650,Alessio,Cremonini
1651,Milvia,Marigliano
1652,Alessandro,Borghi
1653,Max,Tortora
1654,Jasmine,Trinca
1655,Michael,Simon
1656,Daniel,Sloss
1657,Fleur,Delahunty
1658,Zachary,Young
1659,Joram,Lürsen
1660,Jacob,Derwig
1661,Peter,Jordan
1662,Raymond,Thiry
1663,Pierre,Bokma
1664,Götz,Schubert
1665,Fockeline,Ouwerkerk
1666,Barry,Atsma
1667,Jaap,Spijkers
1668,Oliver,Frampton
1669,Lyndsey,Marshal
1670,Clem,Tibber
1671,James,Doherty
1672,Shaun,Dingwall
1673,Elarica,Johnson
1674,Mike,Binder
1675,Bill,Burr
1676,Ryan,Murphy
1677,Viola,Davis
1678,Billy,Crudup
1679,Julia,Roberts
1680,James,Franco
1681,Javier,Bardem
1682,Luca,Argentero
1683,Mike,O'Malley
1684,Hadi,Subiyanto
1685,Tuva,Novotny
1686,Mark,Franchetti
1687,Andrew,Meier
1688,Tommaso,Buscetta
1689,Azusa,Babazono
1690,Yoshimi,Tokui
1691,Reina,Triendl
1692,Ryota,Yamasato
1693,Shono,Hayama
1694,Damián,Romay
1695,Lestonja,Diaz
1696,Dakota,Bruton
1697,Rusty,Joiner
1698,Shelby,Alicea
1699,Laura,Bilgeri
1700,Lucy,Loken
1701,Alexandria,Deberry
1702,Theresa,Sutera
1703,Trent,Haaga
1704,Ajay,Mehta
1705,Michael,Beasley
1706,Sheila,Vand
1707,Lucy,Faust
1708,David,Maldonado
1709,AnnaLynne,McCord
1710,Eric,Podnar
1711,Sam,Eidson
1712,Alisha,Boe
1713,Mary,Harron
1714,Guinevere,Turner
1715,Matt,Ross
1716,Christian,Bale
1717,Willem,Dafoe
1718,Cara,Seymour
1719,Bill,Sage
1720,Samantha,Mathis
1721,Chloë,Sevigny
1722,Jared,Leto
1723,Josh,Lucas
1724,Roger,Donaldson
1725,Arabella,Field
1726,Jeremy,Foley
1727,Elizabeth,Hoffman
1728,Kirk,Trutner
1729,Grant,Heslov
1730,Linda,Hamilton
1731,Tzi,Ma
1732,Charles,Hallahan
1733,Petra,Costa
1734,Shea,Buckner
1735,Bruce,Willis
1736,Megan,Leonard
1737,Gethin,Anthony
1738,Ty,Shelton
1739,William,DeMeo
1740,Magi,Avila
1741,Christine,Dye
1742,Hayden,Christensen
1743,Richard,Miron
1744,Kathy,Murphy
1745,Tony,Leondis
1746,Jay,Leno
1747,Sean,Hayes
1748,John,Cusack
1749,Eddie,Izzard
1750,Steve,Buscemi
1751,Molly,Shannon
1752,Roger,Kumble
1753,Amy,Smart
1754,Fred,Ewanuick
1755,Chris,Klein
1756,Ty,Olsson
1757,Anna,Faris
1758,Chris,Marquette
1759,Amy,Matysio
1760,Julie,Hagerty
1761,Kunle,Afolayan
1762,Samuel,Olasehinde
1763,Hamzat,Sherifdeen
1764,Dayo,Akinpelu
1765,Ayo,Adesanya
1766,Damilola,Ogunsi
1767,Simi,Ogunleye
1768,Rasaq,Olayiwola
1769,Toyosi,Benjamin
1770,Wale,Akorede
1771,Ayo,Ogunshina
1772,Tooni,Afolayan
1773,Lateef,Adedimeji
1774,Femi,Adebayo
1775,Craig,Gillespie
1776,Melissa,Leo
1777,Ethan,Suplee
1778,Amy,Poehler
1779,Melissa,Sagemiller
1780,Kurt,Fuller
1781,Bill,Macy
1782,Nick,Cassavetes
1783,Evan,Ellingson
1784,Thomas,Dekker
1785,Jason,Patric
1786,Cameron,Diaz
1787,Abigail,Breslin
1788,David,Thornton
1789,Joan,Cusack
1790,Heather,Wahlquist
1791,Sofia,Vassilieva
1792,Alec,Baldwin
1793,Clint,Eastwood
1794,Emmy,Rossum
1795,Kevin,Chapman
1796,Laurence,Fishburne
1797,Tom,Guiry
1798,Laura,Linney
1799,Kevin,Bacon
1800,Sean,Penn
1801,Tim,Robbins
1802,Kayode,Olaiya
1803,Lawrence,Stubbings
1804,Ibrahim,Shatta
1805,Nick,Rhys
1806,David,Bailie
1807,Kehinde,Bankole
1808,Sadiq,Daba
1809,Ademola,Adedoyin
1810,Lea,Glob
1811,Arman,Saribekyan
1812,Francis,Ressort
1813,Elena,Bellei
1814,Olivia,Corsini
1815,Shaghayegh,Beheshti
1816,Célia,Catalifo
1817,Sergio,Nicolai
1818,Sylvain,Jailloux
1819,Sébastien,Brottet-Michel
1820,Roger,Allers
1821,Jill,Culton
1822,Ashton,Kutcher
1823,Georgia,Engel
1824,Gordon,Tootoosis
1825,Patrick,Warburton
1826,Jane,Krakowski
1827,Billy,Connolly
1828,Gary,Sinise
1829,Debra,Messing
1830,Jon,Favreau
1831,Chika,Okpala
1832,Chika,Chukwu
1833,Ada,Ameh
1834,Wale,Ojo
1835,Joke,Silva
1836,Hafeez,Oyetoro
1837,Nse,Ikpe-Etim
1838,Lydia,Forson
1839,Wolfgang,Petersen
1840,Richard,Dreyfuss
1841,Mía,Maestro
1842,Jacinda,Barrett
1843,Freddy,Rodríguez
1844,Mike,Vogel
1845,Kevin,Dillon
1846,Kurt,Russell
1847,Jonathan,Demme
1848,Bill,Irwin
1849,Anne,Hathaway
1850,Tunde,Adebimpe
1851,Anisa,George
1852,Robyn,Hitchcock
1853,Debra,Winger
1854,Mather,Zickel
1855,Rosemarie,DeWitt
1856,Piers,Morgan
1857,Bernie,Denk
1858,Craig,Francis
1859,Sonja,Ball
1860,Jennifer,Seguin
1861,Bruce,Dinsmore
1862,Norman,Groulx
1863,Michel,Perron
1864,Holly,Gauthier-Frankel
1865,Rick,Jones
1866,Ivan,Reitman
1867,Harold,Ramis
1868,John,Diehl
1869,John,Candy
1870,John,Larroquette
1871,Lance,LeGault
1872,Warren,Oates
1873,Judge,Reinhold
1874,P.J.,Soles
1875,John,Voldstad
1876,Bill,Murray
1877,Sean,Young
1878,Greg,Mottola
1879,Aviva,Baumann
1880,Kevin,Corrigan
1881,Seth,Rogen
1882,Martha,MacIsaac
1883,Christopher,Mintz-Plasse
1884,Akim,Mogaji
1885,Ayo,Akinwale
1886,Ken,Erics
1887,Chidinma,Ekile
1888,Ayo,Mogaji
1889,Tina,Mba
1890,Zack,Orji
1891,Angélique,Kidjo
1892,Hilda,Dokubo
1893,Nico,Panagio
1894,Aurélie,Eliam
1895,Fatym,Layachi
1896,Jimmy,Jean-Louis
1897,Alejandro,Agresti
1898,Christopher,Plummer
1899,Dylan,Walsh
1900,Sandra,Bullock
1901,Shohreh,Aghdashloo
1902,Ebon,Moss-Bachrach
1903,Daniel,Stamm
1904,Louis,Herthum
1905,Carol,Sutton
1906,Tony,Bentley
1907,Shanna,Forrestall
1908,Patrick,Fabian
1909,Ashley,Bell
1910,Justin,Shafer
1911,Iris,Bahr
1912,Phillip,Noyce
1913,Elisabeth,Shue
1914,Evgeniy,Lazarev
1915,Henry,Goodman
1916,Val,Kilmer
1917,Lev,Prygunov
1918,Irina,Apeksimova
1919,Valeriy,Nikolaev
1920,Alun,Armstrong
1921,Tony,Scott
1922,John,Turturro
1923,Denzel,Washington
1924,Gbenga,Akinnagbe
1925,James,Gandolfini
1926,Victor,Gojcaj
1927,Alex,Kaluzhsky
1928,Robert,Vataj
1929,Michael,Rispoli
1930,Ramon,Rodriguez
1931,Alan,Trinca
1932,Mason,Hensley
1933,Pierce,Cravens
1934,Courtney,Shaw
1935,Adam,Andrianopolous
1936,Xander,Crowell
1937,Keyon,Williams
1938,Michael,Hansen
1939,Andy,Zou
1940,Paul,Guyet
1941,Sophia,Isabella
1942,Ryan,Andes
1943,Jacob,Tillman
1944,Jeremy,Levy
1945,Dick,Terhune
1946,Deanna,McGovern
1947,Ahmed,Zain
1948,Mohamed,Alkendi
1949,Mohamed,Morshed
1950,Ahmed,Saif
1951,Tariq,Almuhairi
1952,Alia,Almannai
1953,Ibrahim,Almeirasi
1954,Mohamed,Hamdy
1955,Ayten,Amer
1956,Hassan,Abdulfattah
1957,Mohamed,Ragab
1958,Dennis,Dugan
1959,Rob,Schneider
1960,Adam,Sandler
1961,Michael,Buffer
1962,Dave,Matthews
1963,Charlotte,Rae
1964,Emmanuelle,Chriqui
1965,Ido,Mosseri
1966,Lainie,Kazan
1967,Peter,Ho
1968,Chang,Ting-hu
1969,Jason,Tsou
1970,Tammy,Chen
1971,Jeanine,Yang
1972,Nana,Lee
1973,Jordi,Llompart
1974,Andrés,Iniesta
1975,Gary,Lineker
1976,Xavi,Hernández
1977,Pau,Gasol
1978,Johan,Cruyff
1979,Lionel,Messi
1980,Rian,Johnson
1981,Nora,Zehetner
1982,Richard,Roundtree
1983,Lukas,Haas
1984,Noah,Segan
1985,Brian,White
1986,Joseph,Gordon-Levitt
1987,Matt,O'Leary
1988,Meagan,Good
1989,Noah,Fleiss
1990,Olivier,Marchal
1991,Patrick,Catalifo
1992,Gérard,Depardieu
1993,Michaël,Youn
1994,Laura,Smet
1995,Idir,Chender
1996,Benoît,Magimel
1997,Dennis,Iliadis
1998,Genesis,Rodriguez
1999,Patricia,Clarkson
2000,Robin,Thomas
2001,Daisy,McCrackin
2002,Callan,Mulvey
2003,Topher,Grace
2004,Qaushiq,Mukherjee
2005,Satarupa,Das
2006,Satchit,Puranik
2007,Trimala,Adhikari
2008,Gitanjali,Dang
2009,Krish,Moitra
2010,Tanmay,Dhanania
2011,Shruti,Viswan
2012,Nikhil,Chopra
2013,Sudip,Bandyopadhyay
2014,Naseeruddin,Shah
2015,Kabir,Sajid
2016,Neha,Chauhan
2017,Virti,Vaghani
2018,Amir,Bashir
2019,Sonali,Kulkarni
2020,Naveen,Kasturia
2021,Barun,Chanda
2022,Shefali,Chauhan
2023,Saheb,Bhattacharjee
2024,Chandreyee,Ghosh
2025,Mona,Ambegaonkar
2026,Geetanjali,Thapa
2027,Jatla,Siddartha
2028,Aparna,Upadhyay
2029,Taneea,Rajawat
2030,Sambhaji,Sasane
2031,Loknath,Tiwari
2032,Hima,Singh
2033,Alex,Barnett
2034,Paul,Goldblatt
2035,Skei,Saulnier
2036,Bill,Tangradi
2037,Stacy,Rock
2038,Beau,Sia
2039,William,Lacey
2040,Chris,Sharp
2041,Kanwal,Sethi
2042,Bhagwan,Tiwari
2043,Shefali,Shah
2044,Rasika,Dugal
2045,Bidita,Bag
2046,Priyanshu,Painyuli
2047,Neeraj,Kabi
2048,Mario,Maurer
2049,Davika,Hoorne
2050,Sean,Jindachot
2051,Wiwat,Kongrasri
2052,Kantapat,Permpoonpatcharasuk
2053,Antonia,Prebble
2054,Catherine,McClements
2055,Roy,Billing
2056,Magda,Szubanski
2057,Lucy,Durack
2058,Maria,Angelico
2059,Zindzi,Okenyo
2060,Dan,Spielman
2061,Lindsay,Farris
2062,Charlie,Garber
2063,Alfonso,Cuarón
2064,Dobrina,Liubomirova
2065,Astrid,Hadad
2066,Claudia,Fernandez
2067,Toshiro,Hisaki
2068,Nevil,Wilton
2069,Raúl,Valerio
2070,Carlos,Nakasone
2071,Isabel,Benet
2072,Ricardo,Dalmacci
2073,John,Keyser
2074,Monserrat,Ontiveros
2075,Claudia,Ramírez
2076,Samuel,Jouy
2077,Olivia,Merilahti
2078,Malik,Bine
2079,Ali,Labidi
2080,Mathieu,Kassovitz
2081,Zakariya,Gouram
2082,David,Saracino
2083,Souleymane,M'Baye
2084,Billie,Blain
2085,Lyes,Salem
2086,Akiva,Goldsman
2087,Shree,Cooks
2088,Anna,Torv
2089,Frank,Grillo
2090,Damien,Leone
2091,Pooya,Mohseni
2092,Gino,Cafarelli
2093,Katie,Maguire
2094,Samantha,Scaffidi
2095,Cory,DuVal
2096,Catherine,Corcoran
2097,Michael,Leavy
2098,Jenna,Kanell
2099,Matt,McAllister
2100,Karen,Moncrieff
2101,Molly,Hagan
2102,Jane,Daly
2103,Ray,Baker
2104,Christina,Vidal
2105,Sander,Thomas
2106,Carrie,Coon
2107,Anna,Diop
2108,Ana,Ortiz
2109,Cliff,Chamberlain
2110,Lee,Pace
2111,Jean-Pierre,Devillers
2112,Sophon,Sakdaphisit
2113,Apichaya,Thongkham
2114,Teerapop,Songwaja
2115,Panisara,Rikulsurakan
2116,Sawanee,Utoomma
2117,Surachai,Ningsanond
2118,Chaleeda,Gilbert
2119,Thunyaphat,Pattarateerachaicharoen
2120,Bee,Namthip
2121,Suchada,Poonpattanasuk
2122,Duangjai,Hiransri
2123,Curtis,Hanson
2124,Joseph,Mazzello
2125,Diane,Delano
2126,Benjamin,Bratt
2127,Meryl,Streep
2128,William,Lucking
2129,David,Strathairn
2130,Anna,Chipovskaya
2131,Leonid,Bichevin
2132,Pavel,Trubiner
2133,Yulia,Snigir
2134,Lee,So-young
2135,Um,Sang-hyun
2136,Shin,Yong-woo
2137,Yang,Jeong-hwa
2138,Jeon,Tae-yeol
2139,Fan,Chu-Mei
2140,Crowd,Lu
2141,Tsai,Chen-nan
2142,Cammy,Chiang
2143,Hsieh,Ying-shiuan
2144,Vera,Yen
2145,Lotus,Wang
2146,Chen,Wan-ting
2147,Elten,Ting
2148,Lu,Hsueh-feng
2149,Fan,Chen-fei
2150,Figaro,Tseng
2151,Eli,Shi
2152,Phoebe,Lin
2153,Winnie,Chang
2154,Rajiv,Mehra
2155,Vinod,Mehra
2156,Vinod,Khanna
2157,Shafi,Inamdar
2158,Jackie,Shroff
2159,Dimple,Kapadia
2160,Gulshan,Grover
2161,Roopesh,Kumar
2162,April,Liu
2163,River,Huang
2164,Jake,Hsu
2165,Christina,Mok
2166,Stone,Yang
2167,Andy,Wu
2168,Toshiyuki,Kubooka
2169,Aki,Toyosaki
2170,Takayuki,Sugo
2171,Takahiro,Sakurai
2172,Houchu,Ohtsuka
2173,Rikiya,Koyama
2174,Kenta,Miyake
2175,Nobuyuki,Katsube
2176,Takahiro,Fujiwara
2177,Kazuki,Yao
2178,Toa,Yukinari
2179,Yoshiro,Matsumoto
2180,Hiroaki,Iwanaga
2181,Minako,Kotobuki
2182,Akio,Otsuka
2183,Yuichi,Nakamura
2184,Elliot,Korte
2185,James,Murtaugh
2186,Scott,Cohen
2187,Lisa,Emery
2188,Ruben,Santiago-Hudson
2189,Jerry,Matz
2190,Diane,Kagan
2191,Toby,Poser
2192,Ato,Essandoh
2193,Susan,Floyd
2194,Judd,Hirsch
2195,Jesse,Adang
2196,Syrine,Boulanouar
2197,Monty,Sharma
2198,Kiran,Vairale
2199,Rakesh,Bedi
2200,Divya,Rana
2201,Rajiv,Kapoor
2202,Shammi,Kapoor
2203,Fumika,Baba
2204,Ren,Osugi
2205,Mako,Ishino
2206,Yoshihiko,Hakamada
2207,Yudai,Chiba
2208,Hatsunori,Hasegawa
2209,Michelle,Ruff
2210,Yuri,Lowenthal
2211,Dave,Bridges
